theta_rad,x_m,v_norm
0.0,9.81015269019281e-13,0.011863578808594809
0.015707963267948967,1.5809656106990922e-05,0.020592637050014333
0.031415926535897934,0.00012164392555908955,0.048172897841137256
0.0471238898038469,0.00025140635790636966,0.06816155040116348
0.06283185307179587,0.0002514063552153889,0.06816155040252184
0.07853981633974483,0.00032185477186688074,0.07646456488699259
0.0942477796076938,0.0005975977511878616,0.10269870131966911
0.10995574287564278,0.000847910942264063,0.12171175715465893
0.12566370614359174,0.000847910939615626,0.12171175715594107
0.1413716694115407,0.0009704420141328108,0.12983673944434226
0.15707963267948966,0.0014096051946059119,0.15550836681119817
0.17278759594743864,0.001777274169477705,0.1741137470856201
0.1884955592153876,0.0017772741670253334,0.174113747086838
0.20420352248333656,0.0019508544425661746,0.18223550970317468
0.21991148575128555,0.0025512916478360737,0.2078969642205812
0.2356194490192345,0.0030358235742722786,0.22649497177453154
0.25132741228718347,0.003035823572108232,0.2264949717756734
0.26703537555513246,0.0032604283689335435,0.23460437927034952
0.2827433388230814,0.004022003137224939,0.26022679664672566
0.2984513020910304,0.004623243585415371,0.27879651223291496
0.3141592653589793,0.004623243583538406,0.2787965122339745
0.3298672286269283,0.004898745391232718,0.28679116230342977
0.3455751918948773,0.005820399276418775,0.3120509930607364
0.3612831551628262,0.006536958690470352,0.33035792585431545
0.3769911184307752,0.006536958688858063,0.33035792585528917
0.3926990816987242,0.006862571042090049,0.3381035089124914
0.4084070449666731,0.007940959303520035,0.3625763895816562
0.4241150082346221,0.00876959719885897,0.3803129843348098
0.4398229715025711,0.00876959719747974,0.3803129843356967
0.45553093477052004,0.009143695112183181,0.3876862218141488
0.471238898038469,0.010372894251346777,0.4109826424480643
0.48694686130641796,0.011308568253934094,0.42786660382427155
0.5026548245743669,0.011308568252754149,0.4278666038250732
0.5183627878423159,0.011728768734230855,0.43477823728140946
0.5340707511102649,0.013100678040527593,0.4566161776348534
0.5497787143782138,0.0141369746443764,0.4724431129077618
0.5654866776461628,0.01413697464336381,0.4724431129084825
0.5811946409141118,0.014600352512236882,0.4788421560957823
0.5969026041820608,0.016105403206067615,0.49906052044136656
0.6126105674500097,0.017235077567292836,0.5137136763087491
0.6283185307179586,0.017235077566419378,0.5137136763093949
0.6440264939859076,0.017738402162504996,0.5195796808818922
0.6597344572538566,0.019366255769003173,0.5381138607941304
0.6754424205218056,0.02058169083568098,0.5515464126309674
0.6911503837897546,0.02058169083492265,0.5515464126315452
0.7068583470577036,0.021121612408602577,0.55687821000728
0.7225663103256524,0.02286167760526077,0.5737245132442014
0.7382742735936014,0.02415519026749731,0.5859337851170613
0.7539822368615504,0.02415519026683435,0.5859337851175778
0.7696902001294994,0.024728356785277808,0.5907405929390521
0.7853981633974484,0.02657010152672956,0.6059281434882703
0.8011061266653973,0.027934114768109187,0.6169352428578104
0.8168140899333463,0.027934114767525497,0.6169352428582715
0.8325220532012952,0.0285372334896721,0.6212291028165283
0.8482300164692442,0.03047033114750715,0.6347959475062508
0.8639379797371932,0.03189743399248115,0.6446284486160877
0.8796459430051422,0.031897433991963674,0.6446284486164984
0.8953539062730911,0.032527287921498775,0.6484215760182543
0.9110618695410401,0.0345416523012478,0.6604063102313485
0.9267698328089891,0.03602460908285585,0.6690921848872747
0.942477796076938,0.03602460908239407,0.669092184887639
0.958185759344887,0.036678057648193874,0.6723961261006447
0.9738937226128359,0.03876383974533948,0.6828352316459085
0.9896016858807849,0.040295582632676324,0.6904009198517496
1.0053096491487339,0.0402955826322617,0.6904009198520709
1.0210176124166828,0.04096955739000625,0.693226356620391
1.0367255756846319,0.04311713055608873,0.7021535834487198
1.0524335389525807,0.044690747614045595,0.7086235453082971
1.0681415022205298,0.04469074761367118,0.7086235453085781
1.0838494654884787,0.0453822468239479,0.7109803167072701
1.0995574287564276,0.04758218977613602,0.7184267522794789
1.1152653920243767,0.04919091278512577,0.7238235182705827
1.1309733552923256,0.04919091278478582,0.7238235182708257
1.1466813185602747,0.049896996159555944,0.7257207051065039
1.1623892818282235,0.052140076921946554,0.7317150410646563
1.1780972450961724,0.05377727025247179,0.736059405307724
1.1938052083641215,0.05377727025216157,0.7360594053079311
1.2095131716320704,0.05449505423581356,0.7375054233107088
1.2252211349000195,0.056772215826088004,0.7420742499266132
1.2409290981679684,0.05843136663168611,0.745385483584767
1.2566370614359172,0.05843136663140167,0.74538548358494
1.2723450247038663,0.059158020263482186,0.7463881686665416
1.2880529879718152,0.06146036816663552,0.749556244222584
1.3037609512397643,0.06313507782376969,0.7518522907340074
1.3194689145077132,0.06313507782350773,0.7518522907341476
1.3351768777756623,0.06386781913144679,0.7524189725481224
1.3508848410436112,0.06618661037319454,0.7542094557575106
1.36659280431156,0.06787058700939706,0.7555070992808292
1.3823007675795091,0.06787058700915481,0.7555070992809381
1.398008730847458,0.06860667985770434,0.7556446635340064
1.4137166941154071,0.07093331344890226,0.7560793104191924
1.429424657383356,0.07262036539617645,0.7563943185201001
1.4451326206513049,0.07262036539595151,0.7563943185201787
1.460840583919254,0.07335711672341849,0.7561092595960981
1.4765485471872029,0.07568312526457864,0.7552085897587109
1.492256510455152,0.07736715529468903,0.7545558339132513
1.5079644737231008,0.07736715529447942,0.7545558339133006
1.5236724369910497,0.07810191267571981,0.7538542995212303
1.5393804002589988,0.08041895494289836,0.7516377372126823
1.5550883635269477,0.08209395516542617,0.7500312950474473
1.5707963267948968,0.08209395516523016,0.7500312950474683
1.5865042900628457,0.08282410465197876,0.7489191243054459
1.6022122533307945,0.08512395901690556,0.7454051187551751
1.6179202165987436,0.08678400634201183,0.7428583612545812
1.6336281798666925,0.08678400634182787,0.7428583612545746
1.6493361431346416,0.0875069705396818,0.7413411173692365
1.6650441064025905,0.08978152910302364,0.7365472460392802
1.6807520696705394,0.09142078118820528,0.7330729123787906
1.6964600329384885,0.09142078118803208,0.7330729123787573
1.7121679962064373,0.09213401753661177,0.7311559109010145
1.7278759594743864,0.09437528087487233,0.7250989687624139
1.7435839227423353,0.09598797248955725,0.7207092310111558
1.7592918860102844,0.09598797248939367,0.7207092310110963
1.7749998492782333,0.09668897171827405,0.7183975644672248
1.7907078125461822,0.09888904416285144,0.711093641824213
1.8064157758141313,0.1004694839166397,0.705800161347659
1.8221237390820801,0.10046948391648476,0.7058001613475741
1.8378317023500292,0.10115576865446152,0.703098720941693
1.8535396656179781,0.10330685403643387,0.6945632720026687
1.869247628885927,0.10484942142707149,0.688377249159097
1.884955592153876,0.10484942142692422,0.6883772491589871
1.900663555421825,0.10551854494655873,0.6852907442535866
1.916371518689774,0.10761294275466944,0.6755386486816297
1.932079481957723,0.10911208550198014,0.6684708674305456
1.9477874452256718,0.10911208550183985,0.6684708674304112
1.963495408493621,0.1097616305857848,0.6650038437574006
1.9792033717615698,0.11179173250108035,0.6540494642097514
1.994911335029519,0.11324196414615809,0.6461103338133289
2.0106192982974678,0.11324196414602401,0.6461103338131705
2.0263272615654166,0.11386954206801497,0.642267192180907
2.0420352248333655,0.11582782886395236,0.6301244334155377
2.057743188101315,0.11722372663624081,0.6213240312758056
2.0734511513692637,0.11722372663611234,0.6213240312756236
2.0891591146372126,0.11782697626170116,0.6171090507986101
2.1048670779051615,0.11970601511154731,0.6037914330705917
2.1205750411731104,0.12104221811859289,0.5941395579230725
2.1362830044410597,0.12104221811846948,0.5941395579228673
2.1519909677090086,0.12161880515881417,0.5895569338257216
2.1676989309769574,0.12341124751994102,0.5750777123323306
2.1834068942449063,0.12468245544383852,0.5645839708132695
2.199114857512855,0.12468245544371964,0.5645839708130416
2.2148228207808045,0.12523007196662259,0.5596378927175181
2.2305307840487534,0.126928652536771,0.5440103049532716
2.2462387473167023,0.1281296253535886,0.5326842908689304
2.261946710584651,0.12812962535347375,0.5326842908686802
2.2776546738526,0.1286459898389074,0.5273791290552318
2.2933626371205493,0.13024352792404567,0.5106169833223866
2.309070600388498,0.1313690880273644,0.4984687041690079
2.324778563656447,0.1313690880272532,0.4984687041687358
2.340486526924396,0.13185194673172904,0.4928094802265655
2.356194490192345,0.13334135356993823,0.47492864269716223
2.371902453460294,0.13438639393964721,0.46196959740156146
2.387610416728243,0.13438639393953924,0.46196959740126775
2.403318379996192,0.13483352558104975,0.45596320089751585
2.419026343264141,0.13620782693397376,0.43698543979135607
2.4347343065320897,0.1371673349048325,0.42323140475919363
2.450442269800039,0.13716733490472738,0.4232314047588786
2.466150233067988,0.1375765639442574,0.41688976432717556
2.4818581963359367,0.13882896236212447,0.39685276925719465
2.4975661596038856,0.13969808402548237,0.3823310598421503
2.5132741228718345,0.13969808402537978,0.38233105984181426
2.528982086139784,0.14006731636596023,0.37567943225170425
2.5446900494077327,0.14119135704748573,0.3546630042997027
2.5603980126756816,0.14196556784251171,0.3394314559265428
2.5761059759436304,0.1419655678424113,0.33943145592618607
2.5918139392115798,0.1422928851387805,0.33253011846299957
2.6075219024795286,0.143282892782789,0.3107247092450863
2.6232298657474775,0.14395844595959453,0.2949213507458338
2.6389378290154264,0.143958445959496,0.2949213507454602
2.6546457922833753,0.14424232398606537,0.28786216782928425
2.6703537555513246,0.1450940707650971,0.26555803141334827
2.6860617188192735,0.14566846062537175,0.24939322293510596
2.7017696820872223,0.14566846062527478,0.24939322293472244
2.7174776453551712,0.1459079548138323,0.24227310141180836
2.73318560862312,0.1466190766620262,0.21977642387407065
2.7488935718910694,0.1470911789095118,0.20347207220527072
2.7646015351590183,0.14709117890941603,0.20347207220488356
2.780309498426967,0.14728595114917678,0.1963829379940708
2.796017461694916,0.1478559682713801,0.17398416771337383
2.811725424962865,0.1482259939487785,0.15775077382698605
2.8274333882308142,0.14822599394868372,0.15775077382660094
2.843141351498763,0.1483762789372877,0.15077474154024995
2.858849314766712,0.1488064585685309,0.12873332717199454
2.874557278034661,0.14907582523167492,0.1127589251504099
2.8902652413026098,0.14907582523158097,0.11275892515003196
2.905973204570559,0.1491823661053807,0.10596270701293614
2.921681167838508,0.14947548333554206,0.0844894319551546
2.937389131106457,0.1496466077269057,0.06892678598507117
2.9530970943744057,0.14964660772681235,0.06892678598470504
2.9688050576423546,0.14971055299541183,0.06234878008404933
2.984513020910304,0.14987048246520926,0.04156496661792566
3.000220984178253,0.14994640611358784,0.026502004400416862
3.0159289474462017,0.14994640611349497,0.026502004400066795
3.0316369107141505,0.1499691152060636,0.02011831712755002
3.0473448739820994,0.14999999919320392,-5.152879563884635e-05
3.0630528372500487,0.14998357895580355,-0.014669521185206058
3.0787608005179976,0.1499835789557611,-0.014669521185547369
3.0944687637859465,0.1499662038016787,-0.021000564143380765
3.1101767270538954,0.14987077495358156,-0.04100407552188585
3.1258846903218442,0.14976313013516088,-0.05550151780325872
3.1415926535897936,0.1497631301351187,-0.05550151780360805
3.1573006168577424,0.14970596970900948,-0.06184519850342445
3.1730085801256913,0.14948475473682424,-0.08188863998779712
3.18871654339364,0.1492858702515527,-0.09641502140861133
3.204424506661589,0.14928587025151072,-0.09641502140896549
3.2201324699295384,0.1491888472021323,-0.10276712305304879
3.2358404331974873,0.14884162870285894,-0.12283717128382697
3.251548396465436,0.1485513726208359,-0.13738283580764282
3.267256359733385,0.14855137262079401,-0.1373828358079989
3.282964323001334,0.1484144477583007,-0.1437151910676137
3.298672286269283,0.14794128223133357,-0.16372284878405946
3.314380249537232,0.14755986671533777,-0.17822329610258936
3.330088212805181,0.14755986671529603,-0.17822329610294477
3.34579617607313,0.14738318112834636,-0.18450096715120157
3.3615041393410787,0.14678473802334704,-0.20433584508216643
3.377212102609028,0.14631286062319884,-0.21871107113728905
3.392920065876977,0.1463128606231571,-0.21871107113764132
3.408628029144926,0.14609677511841354,-0.22489871538376605
3.4243359924128747,0.14537442069548775,-0.24444914536945328
3.4400439556808236,0.14481328643116093,-0.25861821923505834
3.455751918948773,0.14481328643111918,-0.25861821923540534
3.4714598822167217,0.14455838297744836,-0.2646823455147808
3.4871678454846706,0.1437141704264156,-0.28384250914628656
3.5028758087526195,0.14306547091277508,-0.29772873947322226
3.518583772020569,0.14306547091273333,-0.29772873947356193
3.5342917352885177,0.14277254066455036,-0.30363841385126866
3.5499996985564666,0.14180916774514457,-0.32231057252165823
3.5657076618244155,0.14107504620167263,-0.33584312375581177
3.5814156250923643,0.1410750462016308,-0.3358431237561424
3.5971235883603137,0.14074507336758765,-0.3415701004297799
3.6128315516282625,0.13966583060307594,-0.3596650089335672
3.6285395148962114,0.13884884351176932,-0.37277920106996637
3.6442474781641603,0.1388488435117274,-0.3727792010702862
3.659955441432109,0.13848298850030716,-0.37829784922550785
3.6756634047000585,0.1372917063927088,-0.39573452465200337
3.6913713679680074,0.13639478568718824,-0.40837166574145584
3.7070793312359562,0.13639478568714622,-0.4083716657417635
3.722787294503905,0.1359943687429858,-0.41365883246334006
3.738495257771854,0.13469536694815507,-0.43036412105157323
3.7542032210398033,0.13372178401186283,-0.44247119328099255
3.769911184307752,0.1337217840118207,-0.44247119328128665
3.785619147575701,0.1332882697191396,-0.4475060546571255
3.80132711084365,0.13188630903713885,-0.4634141613453245
3.817035074111599,0.1308396408136717,-0.4749434800811286
3.832743037379548,0.13083964081362948,-0.4749434800814079
3.848451000647497,0.13037462353185442,-0.4797073991745833
3.864158963915446,0.12887486079871577,-0.49475943884976803
3.8798669271833948,0.127758957963178,-0.5056683274083233
3.8955748904513436,0.12775895796313566,-0.5056683274085869
3.911282853719293,0.12726414814865847,-0.5101447250699859
3.926990816987242,0.12567209384576183,-0.5242883143886639
3.9426987802551907,0.12449105086764503,-0.5345388082104279
3.9584067435231396,0.12449105086760258,-0.5345388082106747
3.9741147067910885,0.12396826220045276,-0.5387130478380389
3.989822670059038,0.12228974051782232,-0.5519019411118187
4.005530633326987,0.12104786741757612,-0.5614605238713061
4.0212385965949355,0.12104786741753354,-0.5614605238715351
4.036946559862884,0.12049900464578567,-0.5653198091951407
4.052654523130833,0.1187401157297416,-0.5775135754352061
4.068362486398782,0.11744191133926307,-0.5863509449806268
4.084070449666731,0.11744191133922036,-0.5863509449808375
4.099778412934681,0.11686895876031028,-0.5898842287765191
4.11548637620263,0.11503604290353625,-0.6010479632640487
4.131194339470579,0.11368616946799284,-0.6091388225794497
4.1469023027385274,0.11368616946794999,-0.6091388225796415
4.162610266006476,0.11309117997985468,-0.6123367229967933
4.178318229274425,0.11119078356325206,-0.6224407829135978
4.194026192542374,0.10979404256621526,-0.6297636485185228
4.209734155810323,0.10979404256617231,-0.6297636485186952
4.225442119078272,0.10917912724304896,-0.6326183680107001
4.241150082346221,0.10721797031800717,-0.6416381162924737
4.2568580456141705,0.10577927947965096,-0.648175132600921
4.272566008882119,0.10577927947960793,-0.6481751326010733
4.288273972150068,0.10514659765913517,-0.6506803720773989
4.303981935418017,0.10313154317716373,-0.658595906169383
4.319689898685966,0.10165591467542466,-0.6643326489068637
4.335397861953915,0.10165591467538149,-0.6643326489069957
4.351105825221864,0.10100766459274807,-0.666483507004643
4.366813788489813,0.09894568945755322,-0.6732793406005257
4.3825217517577615,0.09743820956054977,-0.6782045861459636
4.39822971502571,0.09743820956050656,-0.6782045861460749
4.41393767829366,0.09677661962828127,-0.6799974318424826
4.429645641561609,0.0946747879592294,-0.6856620923931754
4.445353604829558,0.09314059842241712,-0.6897675260754568
4.461061568097507,0.09314059842237384,-0.6897675260755473
4.476769531365456,0.09246791932833631,-0.6911998352436851
4.4924774946334045,0.09033335853917641,-0.695725347538135
4.508185457901353,0.08877764026202457,-0.6990051893639506
4.523893421169302,0.08877764026198126,-0.6990051893640202
4.539601384437251,0.0880961381113689,-0.7000753454802113
4.5553093477052,0.08593601851837306,-0.703456601963474
4.57101731097315,0.08436397797686664,-0.7059071502585729
4.586725274241099,0.0843639779768233,-0.7059071502586215
4.6024332375090475,0.08367592869687884,-0.7066142243532058
4.618141200776996,0.08149744724822167,-0.7088482898603661
4.633849164044945,0.07991430604038284,-0.7104674173790292
4.649557127312894,0.07991430604033947,-0.7104674173790567
4.665265090580843,0.07922199116531484,-0.7108109524100492
4.680973053848792,0.07703235950381591,-0.7118963828750012
4.696681017116741,0.07544334700892255,-0.7126830430377245
4.71238898038469,0.07544334700887917,-0.7126830430377309
4.728096943652639,0.07474905080653867,-0.7126628656113669
4.743804906920588,0.07255548739592466,-0.7125991131805953
4.759512870188537,0.07096583621251618,-0.7125529089333534
4.775220833456486,0.07096583621247275,-0.7125529089333389
4.790928796724435,0.07027184396951672,-0.71216899044772
4.806636759992384,0.06808156956599869,-0.7109559647509007
4.822344723260333,0.06649651307396331,-0.7100768305982644
4.838052686528282,0.06649651307391986,-0.7100768305982288
4.8537606497962305,0.06580511022873169,-0.709329199990982
4.869468613064179,0.06362534569941754,-0.7069669924592044
4.885176576332129,0.0620501170092612,-0.7052549946653867
4.900884539600078,0.0620501170092177,-0.7052549946653299
4.916592502868027,0.06136358881348265,-0.704143690887704
4.932300466135976,0.05920155437148431,-0.7006324245910134
4.948008429403925,0.05764138605886515,-0.6980876523503988
4.9637163926718735,0.05764138605882163,-0.6980876523503211
4.979424355939822,0.056962017525458486,-0.6966127020945106
4.995132319207771,0.05482493270796425,-0.6919524613693467
5.01084028247572,0.05328505693318471,-0.6885749758043372
5.026548245743669,0.053285056933141145,-0.6885749758042384
5.042256209011619,0.05261513291739324,-0.6867363851581134
5.057964172279568,0.05051021689530717,-0.6809271892396599
5.0736721355475165,0.0489958656784506,-0.6767170042908563
5.089380098815465,0.04899586567840695,-0.6767170042907364
5.105088062083414,0.04833767100811435,-0.6745147570720283
5.120796025351363,0.046272143008327694,-0.6675565548309222
5.136503988619312,0.04478854854542285,-0.662513633442581
5.152211951887261,0.04478854854537913,-0.66251363344244
5.16791991515521,0.044144368160533624,-0.6599476919631723
5.1836278784231595,0.042125447901968,-0.6518403643207923
5.199335841691108,0.040677842876362606,-0.6459646201912932
5.215043804959057,0.040677842876318815,-0.6459646201911311
5.230751768227006,0.04004996196375343,-0.6430349261504978
5.246459731494955,0.03808487007720838,-0.6337782889000957
5.262167694762904,0.0366784879584241,-0.6270695885265428
5.277875658030853,0.036678487958380225,-0.6270695885263597
5.293583621298802,0.03606919208126487,-0.6237760630487357
5.3092915845667505,0.03416515051832796,-0.6133698669755335
5.324999547834699,0.032805225858184885,-0.6058280297407947
5.340707511102649,0.0328052258581409,-0.6058280297405905
5.356415474370598,0.03221680108578451,-0.6021705722943059
5.372123437638547,0.030381033535874936,-0.5906144997592654
5.387831400906496,0.02907280227731406,-0.5822392954560766
5.403539364174445,0.029072802277269938,-0.5822392954558511
5.419247327442394,0.028507535322337765,-0.5782177814955395
5.4349552907103424,0.026747267661350493,-0.5655114389861415
5.450663253978291,0.025495967477917072,-0.5563025824183228
5.46637121724624,0.025495967477872795,-0.5563025824180762
5.482079180514189,0.02495614584936783,-0.551916859075804
5.497787143782139,0.023278606650617185,-0.5380597635917811
5.513495107050088,0.022089477342956167,-0.5280169047073653
5.529203070318037,0.022089477342911668,-0.5280169047070975
5.5449110335859855,0.021577389528241155,-0.5232667823537154
5.560618996853934,0.019989810691739485,-0.5082583347443625
5.576326960121883,0.018868094694956164,-0.4973810393119493
5.592034923389832,0.018868094694911443,-0.49738103931166044
5.607742886657781,0.018386030399906963,-0.4922662729927913
5.62345084992573,0.01689564802957475,-0.47610569930226926
5.639158813193679,0.01584659116182976,-0.46439340640133336
5.6548667764616285,0.015846591161784773,-0.4643934064010233
5.670574739729577,0.015396841680013852,-0.4589136513030048
5.686282702997526,0.014010897535654255,-0.4415998620608954
5.701990666265475,0.01303975032117486,-0.4290517821033389
5.717698629533424,0.013039750321129518,-0.42905178210300754
5.733406592801373,0.01262460921591937,-0.42320648148445134
5.749114556069322,0.011350353585581053,-0.4047377176152322
5.764822519337271,0.010462374017599774,-0.39135257572009174
5.7805304826052195,0.01046237401755401,-0.39135257571973914
5.796238445873168,0.010084138594088743,-0.38514067244086164
5.811946409141118,0.008928836792041773,-0.3655135938143472
5.827654372409067,0.00812929679563994,-0.3512889692394011
5.843362335677016,0.008129296795593688,-0.35128896923902714
5.859070298944965,0.007790271610027788,-0.34470815640373365
5.874778262212914,0.0067612198614143805,-0.3239154741699532
5.8904862254808625,0.006055421360814228,-0.30884608435856664
5.906194188748811,0.006055421360767333,-0.30884608435817124
5.92190215201676,0.00575792702242326,-0.3018908555439917
5.937610115284709,0.004862492756764514,-0.2799151716556929
5.953318078552658,0.004255808729520694,-0.26398840746234786
5.969026041820608,0.004255808729473021,-0.2639884074619311
5.984734005088557,0.004002204465739201,-0.2566450030454885
6.000441968356506,0.0032479299657216746,-0.23344284270955812
6.016149931624454,0.0027459102804126448,-0.21662719600091074
6.031857894892403,0.002745910280363795,-0.21662719600047234
6.047565858160352,0.0025386520745581233,-0.20886070769376971
6.063273821428301,0.0019335207229098208,-0.18432177496990193
6.07898178469625,0.00154216348528331,-0.16653730932888033
6.094689747964199,0.0015421634852328836,-0.16653730932842017
6.110397711232149,0.001383953012001049,-0.15825872147748582
6.1261056745000975,0.0009370708635621172,-0.1321017632358339
6.141813637768046,0.0006635167218930205,-0.11314464189901872
6.157521601035995,0.0006635167218407956,-0.11314464189853657
6.173229564303944,0.0005576839628034458,-0.10412327571865429
6.188937527571893,0.00028104917357718584,-0.07561944116392662
6.204645490839842,0.0001353959110906411,-0.05496143325542075
6.220353454107791,0.00013539591103683968,-0.0549614332549163
6.23606141737574,8.689875235903256e-05,-0.04460014659108976
6.2517693806436885,-9.60905333080575e-10,-0.011862710270319836
6.267477343911638,7.5683681544092e-12,0.011863578805654367
6.283185307179586,2.8387958650455405e-12,0.01186357880712459
